age,allergy_peanut,allergy_cashew,login_30d,view_cashew_30d,view_peanut_30d,click_rec_cashew_30d,click_rec_peanut_30d,purchase_cashew_90d,purchase_peanut_90d,days_since_last_purchase,days_since_last_active,label_confidence,gender_female,gender_male,activity_high,activity_low,activity_moderate,goal_energy,goal_healthy,goal_snack,source_general,source_history,source_questionnaire
39,0,0,10,13,7,3,4,2,0,16,9,0.71,False,True,True,False,False,False,True,False,True,False,False
40,0,0,3,5,10,5,1,2,1,41,9,0.7,True,False,False,False,True,False,False,True,False,False,True
35,0,0,1,7,7,0,5,1,1,24,8,0.605,False,True,False,False,True,True,False,False,False,True,False
17,0,0,9,4,6,5,0,3,0,67,11,0.686,False,True,False,False,True,False,False,True,True,False,False
35,0,0,7,3,3,2,4,2,0,30,1,0.738,False,True,False,False,True,False,False,True,False,False,True
29,0,0,6,11,1,5,0,2,0,35,8,0.95,False,True,False,False,True,False,True,False,False,False,True
19,0,0,6,10,5,0,3,0,0,34,11,0.712,True,False,False,False,True,False,True,False,False,True,False
21,0,0,4,5,9,2,3,0,0,48,6,0.604,True,False,False,False,True,True,False,False,False,False,True
37,0,0,6,1,13,1,5,1,1,15,6,0.921,True,False,False,False,True,True,False,False,False,True,False
33,0,0,6,4,6,2,3,0,1,25,7,0.699,True,False,False,False,True,True,False,False,True,False,False
45,0,1,7,8,7,3,3,0,0,0,0,0.85,False,True,False,False,True,True,False,False,False,True,False
37,0,0,8,2,7,0,1,0,2,49,1,0.812,False,True,False,False,True,True,False,False,False,True,False
40,0,0,6,7,6,2,0,0,0,45,0,0.698,False,True,False,False,True,False,True,False,False,False,True
21,0,0,8,8,12,1,3,0,1,43,3,0.95,True,False,True,False,False,True,False,False,True,False,False
33,0,0,5,3,0,2,2,0,1,26,1,0.615,True,False,False,True,False,False,False,True,False,False,True
40,0,0,1,6,9,3,3,1,1,31,2,0.685,True,False,False,True,False,True,False,False,False,True,False
43,0,0,8,11,8,1,5,1,0,33,6,0.852,True,False,True,False,False,True,False,False,False,True,False
34,0,0,7,2,11,4,0,3,0,51,6,0.929,False,True,False,False,True,True,False,False,False,False,True
27,0,0,2,4,1,1,1,0,1,45,3,0.845,True,False,False,False,True,False,True,False,False,False,True
39,0,0,5,6,4,0,2,0,1,35,5,0.701,True,False,False,False,True,False,False,True,False,True,False
31,0,0,2,12,13,4,1,3,0,30,15,0.794,True,False,False,False,True,True,False,False,False,False,True
35,0,0,1,5,7,2,2,0,2,0,9,0.892,True,False,False,True,False,False,False,True,False,False,True
44,0,0,7,9,2,1,3,0,0,35,15,0.667,False,True,True,False,False,False,True,False,False,False,True
20,0,0,4,8,8,0,0,0,0,41,8,0.697,False,True,False,True,False,False,True,False,False,True,False
26,0,0,7,3,4,0,4,0,1,56,10,0.734,True,False,False,True,False,False,False,True,False,False,True
20,0,0,1,4,8,5,3,0,0,59,13,0.69,True,False,False,True,False,True,False,False,False,True,False
35,0,0,0,8,11,1,2,0,0,24,0,0.627,False,True,False,True,False,True,False,False,False,True,False
27,0,0,4,3,9,0,0,1,1,80,4,0.704,True,False,False,False,True,True,False,False,False,False,True
25,0,0,4,4,5,2,4,1,2,61,10,0.713,False,True,False,False,True,False,False,True,True,False,False
31,0,0,8,9,9,0,3,0,0,29,14,0.743,False,True,False,False,True,False,False,True,True,False,False
45,0,0,7,10,8,2,2,1,3,41,18,0.643,False,True,False,False,True,True,False,False,False,False,True
27,0,0,6,7,9,2,2,0,1,65,5,0.669,True,False,False,True,False,True,False,False,True,False,False
18,0,0,3,7,7,1,5,4,0,12,1,0.776,False,True,False,True,False,True,False,False,False,False,True
18,0,0,1,6,5,3,0,0,1,0,14,0.802,False,True,False,True,False,False,False,True,False,False,True
18,0,0,5,2,7,0,4,0,0,63,6,0.735,True,False,False,False,True,False,False,True,False,False,True
19,0,0,6,4,3,0,0,0,0,61,5,0.86,False,True,False,True,False,False,False,True,False,False,True
26,0,0,1,2,9,4,3,0,1,34,12,0.726,True,False,False,True,False,True,False,False,False,False,True
40,0,0,5,4,6,3,0,2,0,33,0,0.749,True,False,False,False,True,True,False,False,False,False,True
28,0,0,6,6,4,1,2,0,1,73,6,0.692,False,True,False,False,True,False,True,False,True,False,False
41,0,0,1,12,5,4,0,0,0,54,3,0.558,False,True,False,True,False,False,True,False,False,False,True
27,0,0,1,2,10,1,3,0,4,18,19,0.871,True,False,False,True,False,True,False,False,False,False,True
31,0,0,2,7,4,1,0,1,2,52,1,0.628,True,False,False,True,False,True,False,False,False,False,True
22,0,0,4,4,4,1,0,1,2,11,0,0.726,False,True,False,False,True,False,False,True,True,False,False
30,0,0,8,6,9,2,4,0,2,34,0,0.927,False,True,False,False,True,True,False,False,False,False,True
43,0,0,3,12,8,1,0,0,3,72,0,0.856,True,False,True,False,False,True,False,False,False,True,False
44,0,0,0,7,12,4,0,0,0,65,8,0.663,False,True,False,False,True,False,True,False,False,False,True
41,0,0,5,12,8,3,4,0,0,26,6,0.682,False,True,False,False,True,True,False,False,False,False,True
31,0,0,7,3,11,0,5,0,0,56,12,0.734,False,True,True,False,False,False,True,False,False,False,True
36,0,0,5,6,6,3,0,0,0,50,6,0.875,False,True,False,False,True,False,True,False,True,False,False
40,0,1,7,10,9,1,1,3,1,30,11,0.85,False,True,False,False,True,False,False,True,False,False,True
19,0,0,6,8,4,3,3,0,0,41,0,0.805,False,True,True,False,False,False,True,False,False,False,True
28,0,0,6,2,6,0,4,0,1,19,3,0.663,True,False,False,False,True,False,False,True,False,True,False
45,0,0,5,4,9,5,0,0,2,8,10,0.732,True,False,False,False,True,False,True,False,False,True,False
29,0,0,4,5,3,2,6,0,0,53,8,0.688,False,True,False,False,True,False,False,True,False,False,True
24,0,0,3,7,3,0,3,1,0,46,7,0.71,False,True,False,False,True,False,False,True,False,False,True
38,0,0,5,12,7,3,1,0,3,16,1,0.64,True,False,False,True,False,True,False,False,True,False,False
44,0,0,4,2,7,0,3,3,3,7,3,0.741,True,False,False,False,True,False,False,True,False,False,True
41,0,0,8,11,7,3,0,0,1,27,5,0.853,False,True,True,False,False,True,False,False,False,False,True
22,0,0,11,6,6,3,0,1,0,61,12,0.86,True,False,True,False,False,False,False,True,False,True,False
24,0,0,7,9,13,3,4,2,0,35,17,0.608,False,True,False,False,True,True,False,False,False,False,True
22,1,0,4,3,7,3,4,0,2,36,0,0.85,False,True,False,True,False,False,False,True,False,False,True
20,0,0,7,2,8,0,2,0,0,66,10,0.921,True,False,True,False,False,True,False,False,False,False,True
20,0,0,7,11,8,7,5,3,5,48,7,0.706,True,False,True,False,False,False,True,False,False,False,True
20,0,0,4,5,7,2,2,2,1,54,10,0.909,False,True,True,False,False,True,False,False,False,False,True
17,0,0,6,2,2,0,0,0,1,47,13,0.659,False,True,False,True,False,False,True,False,False,True,False
35,0,0,4,5,7,1,1,0,0,3,9,0.747,True,False,False,False,True,False,False,True,False,True,False
30,0,0,2,6,7,0,0,1,0,26,7,0.772,True,False,False,True,False,False,True,False,False,True,False
43,0,0,5,2,2,0,0,0,2,50,5,0.726,False,True,False,True,False,False,False,True,True,False,False
43,0,0,5,12,11,3,3,2,0,32,0,0.609,True,False,False,False,True,True,False,False,False,False,True
33,0,0,4,1,5,0,1,0,1,47,10,0.72,True,False,False,False,True,False,False,True,False,False,True
20,0,0,1,3,6,3,1,0,2,2,18,0.95,True,False,False,True,False,False,True,False,False,False,True
24,0,0,6,3,4,5,0,1,0,44,17,0.685,True,False,False,False,True,True,False,False,False,False,True
30,0,0,6,3,11,0,1,0,0,29,12,0.95,False,True,False,False,True,True,False,False,False,False,True
29,0,0,5,5,6,0,0,0,0,39,0,0.675,False,True,False,True,False,False,True,False,False,False,True
45,1,0,5,6,7,0,3,1,3,53,3,0.85,False,True,False,True,False,True,False,False,True,False,False
34,0,0,6,7,5,3,1,0,1,33,9,0.77,True,False,False,False,True,False,True,False,True,False,False
29,0,0,5,12,2,4,5,1,0,13,13,0.722,True,False,False,False,True,False,True,False,False,True,False
34,0,0,0,4,1,0,2,0,1,21,7,0.853,True,False,False,True,False,False,True,False,False,True,False
42,0,0,9,6,9,1,3,0,1,15,8,0.719,False,True,True,False,False,False,True,False,False,False,True
20,0,0,9,2,0,0,0,0,0,51,0,0.698,False,True,True,False,False,False,True,False,False,True,False
32,0,0,4,5,0,0,3,2,3,34,0,0.599,True,False,False,True,False,False,True,False,False,False,True
23,0,0,2,7,6,2,0,2,0,55,5,0.647,False,True,False,True,False,True,False,False,False,True,False
32,0,0,3,6,8,0,2,1,0,28,0,0.647,False,True,False,True,False,True,False,False,True,False,False
23,0,0,4,6,2,3,0,1,0,76,10,0.619,False,True,False,False,True,False,False,True,False,False,True
37,0,0,7,11,7,1,0,0,0,38,0,0.596,True,False,True,False,False,False,True,False,False,False,True
44,0,0,1,5,7,2,4,3,2,59,11,0.699,True,False,False,False,True,False,True,False,False,True,False
45,0,0,6,5,6,4,2,3,0,78,13,0.636,True,False,False,True,False,False,True,False,False,False,True
34,0,0,8,3,4,0,0,1,0,48,3,0.68,True,False,False,False,True,False,False,True,False,True,False
30,0,1,2,4,4,1,0,1,0,6,4,0.85,True,False,False,False,True,False,True,False,False,True,False
21,0,0,5,7,13,1,5,0,3,58,8,0.932,True,False,False,False,True,True,False,False,False,True,False
27,0,0,4,8,10,0,7,0,1,45,11,0.762,True,False,True,False,False,False,True,False,False,True,False
22,0,0,8,7,12,0,4,0,3,42,12,0.95,True,False,False,False,True,True,False,False,False,False,True
41,0,0,3,8,10,4,2,2,2,33,2,0.71,True,False,False,False,True,False,True,False,True,False,False
35,1,0,5,4,6,3,0,1,2,31,6,0.85,True,False,False,False,True,False,False,True,True,False,False
44,0,0,1,5,4,2,1,0,1,33,10,0.688,True,False,False,True,False,True,False,False,False,False,True
19,0,0,1,4,18,2,2,2,0,51,5,0.93,True,False,False,True,False,True,False,False,False,False,True
21,0,0,3,7,5,0,1,0,0,41,7,0.713,False,True,False,True,False,False,True,False,False,False,True
32,1,0,8,8,9,3,2,0,1,27,8,0.85,False,True,False,False,True,True,False,False,False,False,True
21,0,0,10,4,5,0,3,1,2,44,7,0.732,False,True,True,False,False,False,False,True,True,False,False
20,0,0,3,3,4,0,1,0,1,33,10,0.695,True,False,False,False,True,True,False,False,False,False,True
17,0,0,6,11,14,3,7,0,3,18,9,0.95,True,False,False,False,True,True,False,False,False,True,False
22,0,0,3,6,4,5,0,3,0,36,14,0.9,True,False,False,True,False,False,True,False,True,False,False
38,0,0,6,3,7,0,1,3,0,21,13,0.575,True,False,False,False,True,False,True,False,False,False,True
44,0,0,7,3,7,2,0,1,0,30,7,0.703,False,True,False,True,False,True,False,False,False,True,False
18,0,0,2,5,5,5,1,1,0,34,0,0.623,False,True,False,True,False,True,False,False,False,False,True
32,0,0,6,3,9,1,7,0,4,32,15,0.696,True,False,True,False,False,False,False,True,False,True,False
25,0,0,6,8,8,5,2,0,0,38,0,0.597,False,True,True,False,False,False,False,True,False,False,True
45,0,1,4,8,10,3,4,1,0,19,5,0.85,True,False,False,False,True,False,True,False,False,False,True
18,0,0,8,9,6,2,0,0,0,41,0,0.858,False,True,True,False,False,True,False,False,False,True,False
39,0,0,4,1,7,0,2,1,0,26,12,0.784,True,False,False,False,True,True,False,False,True,False,False
29,0,0,4,7,5,1,3,0,2,61,11,0.626,True,False,True,False,False,False,False,True,False,False,True
20,0,0,5,10,10,5,5,1,0,15,11,0.806,False,True,False,False,True,True,False,False,True,False,False
18,0,0,5,8,8,4,2,2,1,41,3,0.844,True,False,False,False,True,True,False,False,False,False,True
35,0,0,0,5,6,2,3,0,0,11,5,0.736,True,False,False,True,False,False,True,False,False,True,False
33,0,0,3,5,2,0,0,0,0,52,0,0.684,True,False,False,True,False,False,False,True,False,False,True
33,0,0,6,8,4,5,0,1,1,65,5,0.818,True,False,False,False,True,False,True,False,False,False,True
24,0,0,6,6,6,5,2,0,1,43,8,0.79,False,True,True,False,False,True,False,False,False,False,True
30,0,0,6,4,5,0,0,0,0,57,10,0.95,True,False,True,False,False,False,False,True,False,True,False
38,0,0,5,8,0,4,0,2,0,13,18,0.701,False,True,False,True,False,False,True,False,False,False,True
39,0,0,6,3,12,1,2,1,0,14,18,0.754,False,True,False,False,True,True,False,False,False,False,True
45,0,0,6,6,6,2,0,0,0,4,5,0.736,True,False,False,False,True,False,True,False,False,False,True
30,0,0,5,6,12,0,1,1,2,0,15,0.629,True,False,False,False,True,True,False,False,False,False,True
26,0,0,3,4,11,0,1,0,2,32,2,0.922,True,False,False,True,False,True,False,False,False,True,False
41,0,0,5,5,8,0,1,1,0,1,2,0.87,True,False,False,False,True,True,False,False,False,False,True
18,0,0,2,10,7,4,1,0,0,29,7,0.86,True,False,False,True,False,True,False,False,False,False,True
19,0,0,3,11,12,3,0,0,0,44,0,0.862,True,False,False,False,True,True,False,False,False,True,False
32,0,0,3,10,5,2,2,0,1,0,9,0.584,True,False,False,False,True,False,True,False,False,False,True
23,0,0,0,6,6,1,3,0,0,0,7,0.605,False,True,False,True,False,False,True,False,False,False,True
27,0,0,3,7,4,0,6,0,1,41,8,0.667,False,True,False,True,False,False,False,True,False,False,True
43,0,0,4,6,5,4,0,0,0,60,1,0.724,True,False,True,False,False,False,False,True,False,False,True
31,0,1,5,5,9,0,0,1,0,43,15,0.85,False,True,True,False,False,False,True,False,True,False,False
39,0,0,9,13,7,4,4,0,0,57,8,0.711,True,False,False,False,True,False,True,False,False,False,True
39,0,0,4,8,10,0,2,0,1,35,5,0.736,True,False,False,True,False,False,False,True,False,False,True
34,0,0,5,10,5,2,0,0,1,27,10,0.748,True,False,False,False,True,False,True,False,True,False,False
19,0,0,4,4,3,0,0,2,0,11,11,0.751,False,True,False,True,False,False,False,True,True,False,False
18,0,0,1,0,7,0,1,0,0,26,2,0.696,True,False,False,True,False,False,True,False,False,False,True
43,0,0,1,12,7,0,4,0,2,21,3,0.763,True,False,False,False,True,True,False,False,False,False,True
40,0,0,5,6,10,0,6,0,1,27,0,0.735,False,True,False,False,True,False,True,False,False,False,True
32,0,0,8,4,11,1,4,0,2,63,6,0.726,True,False,True,False,False,False,False,True,False,False,True
34,0,0,3,4,4,0,1,0,4,9,3,0.938,True,False,False,True,False,False,False,True,False,True,False
35,0,0,1,7,4,1,0,1,0,37,0,0.682,True,False,False,False,True,False,True,False,False,False,True
36,0,0,1,8,11,4,3,1,1,40,10,0.78,True,False,False,True,False,True,False,False,True,False,False
34,0,0,6,9,1,0,2,2,1,50,8,0.73,True,False,True,False,False,True,False,False,True,False,False
21,0,0,5,12,9,4,1,1,0,46,15,0.699,True,False,True,False,False,False,True,False,False,False,True
28,0,0,3,11,5,2,1,2,1,43,4,0.897,True,False,False,False,True,True,False,False,False,False,True
30,0,1,7,7,2,4,0,0,1,53,0,0.85,False,True,False,False,True,False,True,False,False,True,False
26,0,0,4,9,3,1,3,0,2,58,12,0.704,False,True,False,True,False,False,True,False,True,False,False
35,0,0,8,9,12,3,5,0,1,34,5,0.794,False,True,False,False,True,True,False,False,False,True,False
28,0,0,4,5,3,4,0,2,3,54,6,0.72,True,False,False,True,False,False,True,False,False,True,False
29,0,0,3,5,11,2,0,1,1,32,0,0.908,True,False,False,True,False,False,True,False,False,True,False
19,0,0,2,4,6,2,0,1,0,58,4,0.705,False,True,False,False,True,False,True,False,False,False,True
36,0,0,3,4,9,2,0,0,0,66,12,0.732,True,False,False,False,True,False,True,False,False,False,True
33,0,0,2,5,5,2,0,0,1,61,7,0.573,False,True,False,True,False,False,False,True,False,True,False
20,0,0,10,7,10,3,1,1,1,7,8,0.857,True,False,True,False,False,True,False,False,False,False,True
36,1,0,6,8,4,0,0,1,1,42,5,0.85,False,True,False,False,True,False,False,True,False,False,True
18,0,0,4,8,11,0,3,0,0,27,13,0.846,True,False,False,False,True,True,False,False,True,False,False
34,0,0,9,6,8,2,3,0,3,44,11,0.755,True,False,True,False,False,True,False,False,False,False,True
40,1,0,3,14,16,7,7,1,3,33,0,0.85,True,False,False,False,True,True,False,False,False,True,False
41,0,0,5,6,9,0,1,0,0,67,19,0.752,True,False,False,False,True,False,True,False,False,True,False
43,0,0,3,6,4,2,4,0,2,2,4,0.818,True,False,False,False,True,False,False,True,False,True,False
30,1,0,8,6,4,1,0,1,0,22,9,0.85,False,True,False,False,True,False,True,False,False,False,True
29,0,0,2,10,9,4,4,0,0,46,5,0.626,False,True,False,False,True,True,False,False,False,False,True
26,0,0,8,9,5,6,3,0,0,44,5,0.715,False,True,False,False,True,True,False,False,False,False,True
41,0,0,3,3,6,2,2,0,1,62,8,0.694,True,False,False,False,True,False,True,False,False,True,False
42,1,0,6,4,3,0,0,0,3,43,11,0.85,False,True,False,True,False,False,False,True,False,False,True
37,1,0,5,6,5,1,1,0,0,29,3,0.85,True,False,False,False,True,True,False,False,False,False,True
38,0,0,8,4,5,6,1,2,1,48,8,0.639,True,False,False,False,True,False,False,True,True,False,False
36,0,0,8,5,5,6,1,4,0,39,5,0.825,True,False,False,False,True,False,True,False,False,True,False
19,0,0,5,3,6,1,2,0,0,15,9,0.817,False,True,False,False,True,True,False,False,False,False,True
28,0,0,1,6,9,3,1,2,0,21,2,0.743,True,False,False,True,False,False,True,False,False,False,True
22,0,1,2,6,11,0,6,0,0,17,20,0.85,False,True,False,True,False,True,False,False,False,True,False
18,0,0,5,9,3,4,0,0,0,60,8,0.934,False,True,False,False,True,False,True,False,True,False,False
37,0,0,6,4,2,2,0,0,1,26,5,0.856,False,True,False,True,False,True,False,False,False,True,False
26,0,0,6,6,7,3,0,0,1,27,7,0.664,False,True,False,False,True,False,False,True,False,True,False
37,0,0,5,7,11,5,3,4,1,11,3,0.769,True,False,False,False,True,True,False,False,False,False,True
19,0,0,4,4,6,1,4,0,0,31,10,0.864,True,False,True,False,False,True,False,False,True,False,False
38,0,0,8,7,5,6,2,0,2,47,14,0.788,False,True,False,False,True,True,False,False,False,False,True
25,0,0,6,4,10,2,3,0,0,20,0,0.673,False,True,False,True,False,True,False,False,False,True,False
17,0,0,3,10,7,1,5,0,2,22,15,0.806,True,False,False,True,False,True,False,False,False,True,False
37,0,0,6,4,7,1,2,1,1,0,5,0.704,True,False,False,False,True,False,True,False,False,True,False
19,0,0,6,8,6,2,0,1,1,30,6,0.666,True,False,True,False,False,True,False,False,True,False,False
43,0,0,3,2,9,0,0,1,0,16,3,0.782,True,False,False,False,True,True,False,False,False,False,True
32,0,0,7,0,1,2,0,0,2,43,4,0.872,True,False,False,True,False,False,False,True,True,False,False
20,0,0,6,7,6,2,0,0,0,26,6,0.91,True,False,False,False,True,True,False,False,False,False,True
40,0,0,6,7,9,4,5,0,0,72,0,0.775,False,True,False,False,True,False,False,True,False,False,True
41,0,0,2,9,9,2,3,1,0,15,10,0.684,False,True,False,False,True,False,True,False,True,False,False
28,0,0,3,6,14,4,0,3,2,13,0,0.82,True,False,False,False,True,True,False,False,False,False,True
30,0,0,7,3,12,2,0,0,2,31,0,0.823,True,False,False,False,True,True,False,False,False,False,True
44,0,0,2,5,1,0,4,0,1,0,3,0.737,True,False,False,False,True,False,False,True,False,False,True
31,0,0,6,0,8,3,2,2,0,6,15,0.73,False,True,False,False,True,True,False,False,False,False,True
20,0,0,10,3,5,2,4,0,0,36,3,0.821,True,False,True,False,False,False,False,True,False,True,False
43,0,0,6,7,16,5,6,2,4,9,15,0.869,False,True,False,False,True,True,False,False,False,True,False
26,0,0,4,1,4,0,2,1,0,70,2,0.561,False,True,False,False,True,False,False,True,False,False,True
35,0,0,0,1,6,0,2,2,0,27,0,0.712,True,False,False,True,False,False,False,True,False,False,True
19,0,0,2,2,5,1,3,0,0,10,5,0.625,False,True,False,False,True,True,False,False,True,False,False
24,0,0,0,5,4,2,3,1,0,51,1,0.761,True,False,False,True,False,False,False,True,True,False,False
17,0,0,7,10,10,3,1,0,1,16,5,0.643,True,False,True,False,False,False,True,False,False,False,True
27,0,0,4,4,9,1,2,0,0,42,9,0.744,True,False,False,False,True,True,False,False,True,False,False
19,0,0,3,6,12,3,1,0,0,25,21,0.714,True,False,False,False,True,True,False,False,True,False,False
41,0,0,1,8,3,1,3,0,0,11,7,0.719,True,False,False,True,False,False,True,False,False,True,False
